Year,Location,Short Indicator Text,Long Indicator Text,Stratification 1,Stratification Group 1,Stratification 2,Stratification Group 2,Stratification Group 2 Label,Stratification 3,Data Type,Data Type Label,Data Value,FIPS,Geolocation,Region,State Abbreviation,Census Division,Data Value Available Flag,Data Value Category,Year Group
2021,Montana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,19-64,None,Total Medical Cost (Dollars in Millions): Medicare,Medicare ($ in Millions),56.6,30,POINT (-109.424421 47.066529),West,MT,Mountain,Yes,Low,2020-2024
2021,Georgia,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19+,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,307.80",13,POINT (-83.62758 32.839681),South,GA,South Atlantic,Yes,Medium,2020-2024
2021,Washington,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,65+,All Payers,Per Person with Diabetes (Dollars),Per PWD ($),"9,200",53,POINT (-120.470011 47.522279),West,WA,Pacific,Yes,High,2020-2024
2021,Minnesota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),636.2,27,POINT (-94.794201 46.355649),Midwest,MN,West North Central,Yes,Medium,2020-2024
2021,Utah,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,Total,All Payers,Total Cost (Dollars in Millions),Total Cost ($ in Millions),746.3,49,POINT (-111.587131 39.3607),West,UT,Mountain,Yes,Medium,2020-2024
2021,Pennsylvania,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,19-64,Medicare,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,056.80",42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,Yes,Medium,2020-2024
2021,Illinois,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,Total,All Payers,Per Person with Diabetes (Dollars),Per PWD ($),"11,528",17,POINT (-88.99771 40.48501),Midwest,IL,East North Central,Yes,High,2020-2024
2021,Virginia,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,65-74,65-74,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),233.2,51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,Low,2020-2024
2021,Ohio,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19+,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,712.30",39,POINT (-82.40426 40.06021),Midwest,OH,East North Central,Yes,Medium,2020-2024
2021,New Hampshire,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,18-64,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"33,191",33,POINT (-71.500361 43.65595),Northeast,NH,New England,Yes,High,2020-2024
2021,Texas,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,65+,65+,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"5,956.40",48,POINT (-99.42677 31.82724),South,TX,West South Central,Yes,High,2020-2024
2021,District of Columbia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19+,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),88.6,11,POINT (-77.031961 38.890371),South,DC,South Atlantic,Yes,Low,2020-2024
2021,North Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,19-64,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),105.5,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Low,2020-2024
2021,Massachusetts,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,65+,65+,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),145.4,25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,Low,2020-2024
2021,Pennsylvania,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,65+,Other,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,No,Not Available,2020-2024
2021,Oregon,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,298.20",41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,Medium,2020-2024
2021,North Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),366.8,38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,Medium,2020-2024
2021,Missouri,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,65+,65+,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"7,822",29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,High,2020-2024
2021,Maine,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,65+,Medicaid,Total Cost (Dollars in Millions),Total Cost ($ in Millions),72.7,23,POINT (-68.985031 45.254229),Northeast,ME,New England,Yes,Low,2020-2024
2021,South Carolina,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),484.1,45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,Medium,2020-2024
2021,Massachusetts,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),"1,233",25,POINT (-72.082691 42.27687),Northeast,MA,New England,Yes,Medium,2020-2024
2021,New York,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),"5,722.30",36,POINT (-75.54397 42.827001),Northeast,NY,Middle Atlantic,Yes,High,2020-2024
2021,Arizona,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19+,Total,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"7,371",4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,High,2020-2024
2021,Kansas,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,18-64,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),370,20,POINT (-98.200781 38.34774),Midwest,KS,West North Central,Yes,Medium,2020-2024
2021,Wyoming,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),81,56,POINT (-108.10983 43.235541),West,WY,Mountain,Yes,Low,2020-2024
2021,South Dakota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,19-64,Medicare,Total Cost (Dollars in Millions),Total Cost ($ in Millions),24.1,46,POINT (-100.373531 44.35313),Midwest,SD,West North Central,Yes,Low,2020-2024
2021,North Carolina,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),225.5,37,POINT (-79.15925 35.466221),South,NC,South Atlantic,Yes,Low,2020-2024
2021,Utah,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),120.9,49,POINT (-111.587131 39.3607),West,UT,Mountain,Yes,Low,2020-2024
2021,Tennessee,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,65+,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),411.7,47,POINT (-85.774491 35.680941),South,TN,East South Central,Yes,Medium,2020-2024
2021,Ohio,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,19-64,All Payers,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"4,158.50",39,POINT (-82.40426 40.06021),Midwest,OH,East North Central,Yes,High,2020-2024
2021,New Jersey,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,Total,Medicaid,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,No,Not Available,2020-2024
2021,Louisiana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicare,Medicare ($ in Millions),"1,915",22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,Medium,2020-2024
2021,Oklahoma,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,19-64,Other,Total Cost (Dollars in Millions),Total Cost ($ in Millions),787.6,40,POINT (-97.52107 35.472031),South,OK,West South Central,Yes,Medium,2020-2024
2021,Arizona,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,65+,65+,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),144.1,4,POINT (-111.763811 34.86597),West,AZ,Mountain,Yes,Low,2020-2024
2021,Vermont,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Other,Other ($ in Millions),96.4,50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,Low,2020-2024
2021,Virginia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,65+,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"7,275",51,POINT (-78.45789 37.542681),South,VA,South Atlantic,Yes,High,2020-2024
2021,Missouri,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,65+,All Payers,Per Person with Diabetes (Dollars),Per PWD ($),"12,335",29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,High,2020-2024
2021,Rhode Island,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),258.9,44,POINT (-71.52247 41.70828),Northeast,RI,New England,Yes,Medium,2020-2024
2021,South Carolina,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,65+,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"9,279",45,POINT (-81.045371 33.998821),South,SC,South Atlantic,Yes,High,2020-2024
2021,Arkansas,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,65+,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"8,684",5,POINT (-92.274491 34.74865),South,AR,West South Central,Yes,High,2020-2024
2021,South Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,Total,Medicaid,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,45,POINT (-81.045371 33.998821),South,SC,South Atlantic,No,Not Available,2020-2024
2021,New York,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,Total,Medicaid,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"10,085.70",36,POINT (-75.54397 42.827001),Northeast,NY,Middle Atlantic,Yes,High,2020-2024
2021,New Mexico,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),66.9,35,POINT (-106.240581 34.520881),West,NM,Mountain,Yes,Low,2020-2024
2021,Oregon,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,65+,Medicaid,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,41,POINT (-120.155031 44.567449),West,OR,Pacific,No,Not Available,2020-2024
2021,Iowa,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,19-64,None,Per Person with Diabetes (Dollars),Per PWD ($),"12,991",19,POINT (-93.816491 42.469401),Midwest,IA,West North Central,Yes,High,2020-2024
2021,Louisiana,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19+,Total,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"6,674",22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,High,2020-2024
2021,Tennessee,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19-64,19-64,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"6,859",47,POINT (-85.774491 35.680941),South,TN,East South Central,Yes,High,2020-2024
2021,New Jersey,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19-64,19-64,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),623.1,34,POINT (-74.273691 40.13057),Northeast,NJ,Middle Atlantic,Yes,Medium,2020-2024
2021,Montana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,65+,Other,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,30,POINT (-109.424421 47.066529),West,MT,Mountain,No,Not Available,2020-2024
2021,Vermont,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19-64,19-64,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"13,134",50,POINT (-72.517641 43.625381),Northeast,VT,New England,Yes,High,2020-2024
2021,Missouri,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): All Payers,All Payers ($ in Millions),"6,445.80",29,POINT (-92.5663 38.635791),Midwest,MO,West North Central,Yes,High,2020-2024
2021,Tennessee,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,19-64,Other,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,47,POINT (-85.774491 35.680941),South,TN,East South Central,No,Not Available,2020-2024
2021,Oregon,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,19-64,Medicare,Total Cost (Dollars in Millions),Total Cost ($ in Millions),52.4,41,POINT (-120.155031 44.567449),West,OR,Pacific,Yes,Low,2020-2024
2021,Tennessee,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,19-64,Medicare,Per Person with Diabetes (Dollars),Per PWD ($),Not Available,47,POINT (-85.774491 35.680941),South,TN,East South Central,No,Not Available,2020-2024
2021,Nevada,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19+,Total,None,Total Cost (Dollars in Millions),Total Cost ($ in Millions),"2,493",32,POINT (-117.071841 39.49324),West,NV,Mountain,Yes,High,2020-2024
2021,Louisiana,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,65+,65+,None,Estimated Cost Per Person (Dollars),Cost Per Person ($),"10,015",22,POINT (-92.44568 31.312661),South,LA,West South Central,Yes,High,2020-2024
2021,Wyoming,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,65+,None,Total Medical Cost (Dollars in Millions): Medicare,Medicare ($ in Millions),61.8,56,POINT (-108.10983 43.235541),West,WY,Mountain,Yes,Low,2020-2024
2021,Pennsylvania,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,19-64,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),986.9,42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,Yes,Medium,2020-2024
2021,West Virginia,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): Medicaid,Medicaid ($ in Millions),658.4,54,POINT (-80.71264 38.66551),South,WV,South Atlantic,Yes,Medium,2020-2024
2021,Oklahoma,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-64,18-64,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,661.90",40,POINT (-97.52107 35.472031),South,OK,West South Central,Yes,Medium,2020-2024
2021,Idaho,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-74,Total,None,Estimated Total Cost (Dollars in Millions),Total Cost ($ in Millions),"1,430.50",16,POINT (-114.36373 43.68263),West,ID,Mountain,Yes,Medium,2020-2024
2021,Pennsylvania,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,Total,None,Total Medical Cost (Dollars in Millions): All Payers,All Payers ($ in Millions),"6,998.70",42,POINT (-77.8607 40.79373),Northeast,PA,Middle Atlantic,Yes,High,2020-2024
2021,North Dakota,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,19-64,19-64,None,Per Person with Diabetes (Dollars),Per PWD ($),"12,433",38,POINT (-100.118421 47.47532),Midwest,ND,West North Central,Yes,High,2020-2024
